year,mo,da,temp,prcp
2015,04,04,52.1,0.12
2015,04,08,44.1,0.12
2015,04,10,43.7,0.03
2015,04,11,51.6,0.01
2015,04,14,58.7,0.07
2015,04,16,56.7,0.0
2015,04,21,58.1,0.55
2015,04,23,42.2,0.03
2015,04,29,59.4,0.0
2015,05,18,73.3,0.04
2015,05,19,68.2,0.38
2015,05,30,76.1,0.0
2015,06,16,79.6,0.01
2015,06,29,66.3,0.15
2015,07,16,67.2,0.02
2015,07,22,72.4,0.0
2015,07,30,79.0,0.0
2015,08,03,75.5,0.0
2015,08,11,73.9,0.35
2015,08,16,77.0,0.0
2015,08,21,73.5,0.91
2015,08,25,73.1,0.02
2015,09,01,77.7,0.0
2015,09,03,78.7,0.0
2015,09,10,72.0,0.0
2015,09,11,70.0,2.94
2015,09,26,62.2,0.0
2015,09,27,60.8,0.0
2015,10,08,61.0,0.0
2015,10,19,39.4,0.0
2015,10,27,44.6,0.0
2015,11,05,58.9,0.01
2015,11,08,48.1,0.0
2015,11,09,42.7,0.0
2015,11,17,45.1,0.0
2015,11,29,44.6,0.03
2015,12,04,42.5,0.0
2015,12,05,36.2,0.0
2015,12,16,47.5,0.01
2015,12,21,37.4,0.0
2015,12,27,52.4,0.1
2015,12,28,42.2,0.26
2015,01,01,28.6,0.0
2015,01,03,29.3,0.0
2015,01,04,39.4,0.49
2015,01,08,10.2,0.0
2015,01,20,34.7,0.0
2015,01,29,19.1,0.0
2015,01,30,29.9,0.03
2015,02,02,32.3,0.34
2015,02,05,28.4,0.0
2015,02,13,14.8,0.0
2015,02,17,13.6,0.01
2015,02,18,14.8,0.01
2015,03,01,21.0,0.0
2015,03,04,33.8,0.35
2015,03,13,35.7,0.0
2015,03,17,47.5,0.0
2015,03,22,40.6,0.0
2015,03,27,43.9,0.76
2015,03,28,33.1,0.12
2015,04,02,46.4,0.0
2015,04,06,52.8,0.0
2015,04,19,58.4,0.0
2015,04,24,42.6,0.0
2015,04,27,48.5,0.0
2015,04,28,55.3,0.0
2015,05,02,57.5,0.0
2015,05,05,68.4,0.0
2015,05,23,56.9,0.0
2015,06,01,69.9,0.67
2015,06,05,62.4,0.06
2015,06,10,70.9,0.01
2015,06,20,73.6,0.01
2015,06,22,76.5,0.19
2015,06,30,70.2,0.0
2015,07,07,77.1,0.22
2015,07,08,78.0,0.0
2015,07,09,76.4,0.06
2015,07,13,74.3,0.0
2015,07,18,76.2,0.0
2015,07,29,78.6,0.0
2015,08,02,73.7,0.0
2015,08,04,76.9,0.09
2015,08,08,71.7,0.0
2015,08,10,69.1,0.01
2015,08,13,70.3,0.0
2015,08,18,78.6,0.0
2015,08,20,75.0,0.23
2015,08,30,73.8,0.0
2015,09,14,61.1,0.0
2015,09,30,70.4,2.41
2015,10,07,63.0,0.0
2015,10,09,62.9,0.0
2015,10,11,52.4,0.0
2015,10,12,56.0,0.0
2015,10,13,57.9,0.0
2015,10,15,53.6,0.0
2015,10,17,45.7,0.0
2015,11,04,55.1,0.0
2015,11,14,43.8,0.0
2015,11,15,43.7,0.0
2015,11,20,49.8,0.13
2015,11,22,44.0,0.0
2015,11,24,35.6,0.0
2015,12,01,45.3,0.18
2015,12,10,46.3,0.01
2015,12,13,54.5,0.0
2015,12,19,33.5,0.0
2015,10,26,47.2,0.0
2015,04,15,55.3,0.0
2015,11,16,48.7,0.0
2015,01,02,32.8,0.0
2015,01,05,36.7,0.11
2015,01,09,22.9,0.0
2015,01,14,20.4,0.0
2015,01,27,26.2,0.04
2015,02,01,24.5,0.0
2015,02,07,27.3,0.0
2015,02,11,27.1,0.0
2015,02,14,21.0,0.0
2015,02,15,11.1,0.03
2015,02,16,5.4,0.0
2015,02,22,30.9,0.27
2015,02,25,21.4,0.0
2015,03,02,31.1,0.34
2015,03,07,16.4,0.0
2015,03,23,32.2,0.0
2015,03,24,32.9,0.0
2015,03,26,46.3,0.03
2015,03,31,41.5,0.0
2015,04,05,49.4,0.03
2015,04,07,59.2,0.0
2015,04,09,39.3,0.07
2015,04,13,56.5,0.0
2015,04,18,63.3,0.01
2015,05,07,64.9,0.09
2015,05,11,73.8,0.0
2015,05,12,72.6,0.0
2015,05,14,56.2,0.0
2015,05,20,60.8,0.03
2015,05,24,62.5,0.0
2015,05,25,71.7,0.0
2015,05,29,73.5,0.0
2015,05,31,77.6,0.0
2015,06,03,58.3,0.37
2015,06,13,76.4,0.04
2015,06,18,68.9,0.74
2015,06,19,73.7,0.68
2015,06,23,77.4,0.0
2015,06,24,70.4,0.57
2015,07,04,67.9,0.01
2015,07,05,70.6,0.13
2015,07,11,74.5,0.0
2015,07,14,74.7,0.0
2015,07,15,73.4,2.18
2015,07,17,68.4,0.0
2015,07,19,79.2,0.01
2015,07,25,72.3,0.0
2015,07,28,77.6,0.17
2015,08,01,75.7,0.0
2015,08,09,72.3,0.0
2015,08,12,72.1,0.01
2015,08,14,70.3,0.0
2015,08,15,75.2,0.0
2015,08,19,78.6,0.0
2015,08,24,71.1,0.0
2015,08,31,78.0,0.0
2015,09,08,77.9,0.0
2015,09,12,64.4,0.0
2015,09,13,62.9,1.52
2015,09,17,68.2,0.0
2015,09,18,68.7,0.0
2015,09,19,68.9,0.0
2015,09,20,68.6,0.0
2015,09,24,64.1,0.0
2015,10,03,48.5,0.83
2015,10,10,57.0,0.17
2015,10,16,51.8,0.0
2015,10,18,40.2,0.0
2015,10,24,47.0,0.0
2015,10,29,62.4,1.08
2015,10,31,43.1,0.0
2015,11,12,51.5,0.01
2015,11,18,46.6,0.0
2015,11,25,37.4,0.0
2015,12,09,38.8,0.0
2015,12,24,65.0,1.01
2015,12,26,52.6,0.19
2015,01,07,13.5,0.08
2015,01,12,32.5,0.13
2015,01,13,28.2,0.43
2015,01,18,29.6,0.0
2015,01,21,26.6,0.0
2015,01,23,32.7,0.01
2015,01,25,35.8,0.48
2015,01,28,21.6,0.0
2015,01,31,17.2,0.01
2015,02,10,29.4,0.02
2015,02,21,13.0,0.0
2015,02,24,10.6,0.0
2015,02,28,17.4,0.0
2015,03,05,29.1,0.46
2015,03,08,33.0,0.0
2015,03,11,43.3,0.6
2015,03,14,38.4,0.69
2015,03,20,31.9,0.0
2015,03,21,37.0,0.16
2015,03,25,31.2,0.0
2015,03,29,30.6,0.01
2015,04,17,60.9,0.1
2015,04,20,58.0,0.5
2015,04,22,51.3,0.07
2015,04,25,42.7,0.0
2015,04,26,49.5,0.0
2015,05,01,52.2,0.0
2015,05,04,66.8,0.0
2015,05,06,64.6,0.19
2015,05,08,68.5,0.0
2015,05,09,65.2,0.0
2015,05,10,70.6,0.0
2015,05,13,62.2,0.0
2015,05,15,60.6,0.0
2015,05,16,66.6,0.0
2015,05,17,70.4,0.84
2015,05,21,52.8,0.0
2015,05,28,75.0,0.04
2015,06,02,55.4,0.59
2015,06,06,70.8,0.01
2015,06,08,70.0,0.0
2015,06,09,72.6,1.13
2015,06,14,76.7,0.0
2015,06,15,78.2,0.04
2015,06,25,68.9,0.0
2015,06,27,65.2,0.02
2015,07,01,72.6,0.34
2015,07,03,69.1,0.0
2015,07,10,74.3,0.58
2015,07,12,73.5,0.0
2015,07,20,81.2,0.0
2015,07,31,75.7,0.73
2015,08,07,72.5,0.0
2015,08,22,69.0,0.0
2015,08,26,67.2,0.0
2015,08,27,66.0,0.0
2015,09,02,76.2,0.0
2015,09,16,67.3,0.0
2015,09,21,60.1,0.0
2015,09,23,63.0,0.01
2015,10,02,52.0,0.24
2015,10,05,54.3,0.0
2015,10,14,56.5,0.0
2015,10,25,57.1,0.05
2015,11,01,54.7,0.0
2015,11,02,53.1,0.0
2015,11,07,59.4,0.0
2015,11,10,53.1,0.15
2015,11,13,52.9,0.11
2015,11,21,38.8,0.0
2015,11,26,42.8,0.0
2015,11,27,47.3,0.0
2015,12,02,49.9,0.56
2015,12,06,34.2,0.0
2015,12,08,37.5,0.0
2015,12,15,55.7,0.16
2015,12,18,43.3,0.28
2015,12,20,31.5,0.0
2015,12,23,53.9,0.01
2015,12,11,44.6,0.0
