year,mo,da,temp,prcp
2006,06,19,77.5,0.0
2006,07,02,77.5,0.0
2006,07,23,72.6,0.88
2006,07,25,75.3,0.0
2006,08,07,79.7,0.0
2006,08,15,78.5,0.0
2006,08,17,73.9,0.0
2006,08,20,78.9,0.14
2006,10,03,64.9,0.0
2006,10,07,52.8,0.03
2006,10,13,43.9,0.0
2006,11,01,59.3,0.0
2006,11,04,34.0,0.0
2006,11,10,56.0,0.0
2006,11,14,54.6,0.08
2006,11,15,56.2,0.01
2006,11,23,41.6,0.28
2006,11,26,41.6,0.0
2006,12,23,50.0,1.13
2006,12,24,43.8,0.22
2006,01,17,30.9,0.0
2006,01,24,36.2,0.02
2006,01,28,38.0,0.0
2006,02,14,30.2,0.0
2006,02,22,32.2,0.0
2006,03,02,31.7,0.03
2006,03,08,36.1,0.0
2006,03,09,46.8,0.0
2006,04,21,58.1,0.0
2006,05,19,54.7,0.1
2006,06,02,72.8,0.46
2006,06,07,64.6,0.0
2006,06,09,64.3,0.0
2006,06,18,77.8,0.0
2006,07,06,70.3,0.57
2006,07,11,79.3,0.0
2006,07,27,78.2,0.12
2006,07,31,81.1,0.0
2006,08,02,85.7,0.0
2006,08,16,72.7,0.0
2006,08,27,73.4,0.33
2006,10,16,46.0,0.0
2006,10,24,42.3,0.0
2006,11,11,54.6,0.0
2006,11,17,56.2,2.53
2006,11,25,40.4,0.0
2006,12,05,29.3,0.0
2006,12,19,39.4,0.0
2006,09,02,62.1,0.66
2006,04,22,47.8,0.37
2006,05,08,56.7,0.01
2006,09,19,69.0,0.01
2006,04,23,51.2,1.99
2006,07,04,78.0,0.14
2006,11,12,52.7,0.02
2006,11,30,57.7,0.01
2006,01,04,37.8,0.25
2006,06,21,71.1,0.02
2006,09,24,71.5,0.01
2006,12,01,65.3,0.11
2006,01,02,34.5,0.0
2006,01,13,42.2,0.0
2006,01,21,45.7,0.0
2006,02,17,48.1,0.0
2006,03,03,30.6,0.26
2006,03,06,36.9,0.0
2006,04,07,49.1,0.0
2006,05,03,60.2,0.0
2006,05,04,64.5,0.0
2006,06,10,61.2,0.43
2006,06,20,74.8,0.04
2006,07,03,76.1,0.37
2006,07,10,72.4,0.4
2006,07,20,77.1,0.0
2006,08,08,78.7,0.0
2006,08,19,75.3,0.0
2006,09,27,59.2,0.0
2006,10,06,52.1,0.39
2006,10,14,44.1,0.0
2006,10,25,44.3,0.0
2006,11,03,36.5,0.64
2006,11,16,61.4,0.0
2006,11,27,42.8,0.0
2006,12,27,39.6,0.01
2006,01,29,39.9,0.0
2006,02,08,28.6,0.0
2006,03,23,40.1,0.0
2006,03,26,42.0,0.0
2006,03,28,46.1,0.0
2006,04,09,41.4,0.59
2006,04,10,47.1,0.0
2006,06,22,77.8,0.0
2006,06,23,75.3,0.25
2006,07,18,81.0,0.0
2006,08,12,67.5,0.0
2006,08,29,76.0,0.05
2006,08,31,67.1,0.01
2006,09,03,63.8,0.64
2006,09,14,63.9,0.98
2006,09,29,56.9,2.37
2006,10,02,57.2,0.01
2006,10,11,61.3,0.0
2006,10,12,62.3,0.02
2006,10,26,42.3,0.0
2006,11,07,44.9,0.0
2006,11,24,45.9,0.23
2006,12,09,27.4,0.0
2006,12,11,42.0,0.0
2006,12,20,33.7,0.0
2006,01,09,42.4,0.0
2006,02,01,37.6,0.19
2006,02,24,34.3,0.06
2006,03,07,35.4,0.0
2006,03,13,57.1,0.56
2006,04,03,51.0,0.0
2006,04,16,58.9,0.0
2006,04,24,57.1,0.1
2006,04,27,54.2,0.0
2006,05,13,61.4,0.01
2006,05,16,55.9,0.21
2006,05,24,57.9,0.0
2006,06,14,68.6,0.0
2006,06,16,69.8,0.0
2006,07,24,72.7,0.0
2006,07,26,76.1,0.0
2006,08,13,67.7,0.0
2006,09,06,64.8,0.24
2006,09,10,68.0,0.01
2006,11,19,41.2,0.0
2006,12,30,40.7,0.0
2006,09,20,60.0,0.0
2006,12,02,40.8,0.0
2006,03,15,38.9,0.0
2006,01,15,29.4,0.03
2006,06,24,73.3,0.23
2006,07,09,72.4,0.0
2006,05,18,58.4,0.01
2006,06,27,74.4,3.81
2006,06,28,76.0,3.73
2006,07,13,76.8,0.33
2006,09,15,65.1,1.23
2006,09,16,66.9,0.11
2006,01,10,41.3,0.0
2006,02,05,42.0,0.68
2006,07,12,80.1,0.0
2006,12,07,40.1,0.0
2006,01,27,29.7,0.0
2006,06,29,75.4,0.22
2006,09,01,61.2,0.0
2006,04,06,45.5,0.0
2006,01,11,38.9,0.0
2006,01,26,31.0,0.0
2006,02,06,34.3,0.0
2006,02,18,29.9,0.03
2006,02,19,18.4,0.0
2006,03,10,61.0,0.0
2006,04,14,57.8,0.02
2006,04,17,54.4,0.0
2006,04,28,55.0,0.0
2006,05,01,56.2,0.0
2006,05,06,63.9,0.0
2006,07,01,72.5,0.0
2006,07,08,70.8,0.0
2006,08,14,71.9,0.0
2006,08,24,72.2,0.1
2006,09,07,66.3,0.02
2006,09,30,51.5,0.0
2006,10,28,51.8,0.47
2006,11,02,48.8,0.0
2006,11,28,44.1,0.0
2006,11,29,50.1,0.0
2006,12,06,32.0,0.0
2006,02,09,27.2,0.0
2006,02,11,31.7,0.0
2006,02,15,32.6,0.0
2006,02,16,38.6,0.0
2006,02,25,34.5,0.01
2006,02,28,27.7,0.0
2006,03,04,31.9,0.0
2006,03,11,54.7,0.0
2006,03,16,40.9,0.0
2006,03,22,35.3,0.0
2006,04,11,53.9,0.0
2006,04,25,57.0,0.01
2006,04,30,53.2,0.0
2006,05,12,59.5,1.3
2006,05,17,59.1,0.01
2006,06,30,69.4,0.02
2006,07,05,74.1,0.18
2006,07,07,68.3,0.01
2006,08,04,80.8,0.0
2006,08,06,74.9,0.0
2006,08,09,70.7,0.0
2006,08,10,71.6,0.0
2006,08,23,73.3,0.0
2006,09,09,69.5,0.09
2006,10,31,53.0,0.0
2006,11,20,39.8,0.0
2006,11,22,38.2,0.0
2006,12,13,47.9,0.0
2006,12,25,35.0,0.0
2006,01,03,38.9,1.22
2006,02,12,28.4,0.14
2006,03,19,35.0,0.0
2006,03,24,38.5,0.0
2006,03,29,50.7,0.0
2006,03,30,51.3,0.0
2006,05,22,53.1,0.0
2006,05,28,71.1,0.0
2006,05,30,79.3,0.0
2006,07,30,80.5,0.0
2006,08,01,83.8,0.0
2006,08,05,75.7,0.0
2006,08,21,73.1,0.01
2006,09,05,64.3,0.03
2006,09,21,54.9,0.0
2006,10,19,60.7,0.0
2006,11,05,37.7,0.0
2006,11,09,59.5,0.99
2006,11,21,37.9,0.0
2006,12,18,50.0,0.0
2006,12,29,38.5,0.0
2006,05,09,59.3,0.0
2006,09,25,63.5,0.0
2006,09,18,68.9,0.01
2006,07,15,75.9,0.0
2006,10,04,68.0,0.0
2006,12,26,46.2,0.43
2006,02,03,49.3,0.0
2006,03,12,52.6,0.0
2006,05,29,74.3,0.0
2006,06,26,73.2,2.22
2006,07,22,77.8,0.0
2006,03,31,56.7,0.0
