year,mo,da,temp,prcp
2009,08,09,72.9,0.79
2009,08,15,73.7,0.0
2009,09,12,62.9,1.98
2009,10,29,55.3,0.08
2009,02,02,35.7,0.0
2009,02,03,32.8,0.01
2009,04,03,57.8,0.37
2009,05,16,68.1,0.0
2009,07,02,69.9,0.72
2009,09,14,67.1,0.0
2009,09,15,68.0,0.0
2009,09,27,62.6,0.87
2009,10,15,43.0,0.0
2009,01,16,10.8,0.0
2009,01,31,20.8,0.0
2009,03,01,32.6,0.02
2009,03,26,43.0,0.0
2009,08,12,75.0,0.08
2009,08,21,76.8,0.95
2009,10,09,61.8,0.2
2009,10,18,44.0,0.84
2009,10,30,53.4,0.0
2009,12,13,32.3,0.0
2009,11,01,55.6,0.1
2009,06,23,73.2,0.0
2009,02,25,27.2,0.0
2009,06,22,73.0,0.0
2009,01,12,26.7,0.03
2009,02,18,30.4,0.0
2009,03,30,43.9,0.42
2009,04,14,43.9,0.33
2009,04,26,73.1,0.0
2009,04,29,59.1,0.01
2009,06,13,73.8,0.01
2009,07,08,68.5,0.0
2009,08,03,74.7,0.54
2009,09,30,56.4,0.0
2009,10,02,53.4,0.0
2009,10,13,52.3,0.0
2009,10,19,43.7,0.01
2009,11,29,42.9,0.0
2009,12,26,42.2,0.19
2009,01,14,22.8,0.0
2009,01,20,16.7,0.06
2009,01,21,19.5,0.0
2009,02,19,36.0,0.15
2009,03,09,50.9,0.0
2009,06,02,66.8,0.0
2009,06,18,66.6,0.56
2009,06,20,68.4,0.02
2009,06,24,73.7,0.0
2009,06,26,77.4,0.0
2009,06,29,70.9,0.06
2009,07,04,69.4,0.02
2009,07,11,70.3,0.0
2009,07,13,70.3,0.0
2009,07,28,75.8,0.01
2009,08,19,77.5,0.22
2009,09,23,71.7,0.01
2009,10,08,55.0,0.02
2009,10,24,64.6,0.37
2009,10,26,48.6,0.0
2009,11,12,47.7,0.03
2009,11,21,43.6,0.29
2009,12,14,39.3,0.66
2009,01,02,28.8,0.0
2009,01,09,27.8,0.0
2009,01,10,26.3,0.0
2009,02,14,35.5,0.0
2009,02,22,34.0,0.0
2009,03,18,46.6,0.02
2009,03,20,39.1,0.11
2009,04,10,50.3,0.0
2009,04,19,58.6,0.0
2009,06,06,63.5,0.64
2009,07,03,68.4,0.2
2009,08,18,76.5,0.0
2009,09,10,63.5,0.35
2009,10,06,52.6,0.0
2009,12,30,22.6,0.0
2009,01,27,25.4,0.03
2009,01,29,26.6,0.17
2009,06,05,57.7,0.31
2009,07,24,69.8,0.28
2009,08,28,69.5,0.01
2009,09,24,73.7,0.27
2009,10,17,41.6,0.7
2009,10,31,60.0,0.02
2009,02,01,32.3,0.0
2009,03,28,49.6,0.3
2009,06,11,68.9,0.07
2009,06,12,73.1,0.04
2009,09,22,66.6,0.0
2009,10,28,56.8,0.87
2009,11,13,51.8,0.01
2009,03,29,51.6,0.1
2009,05,27,56.7,0.26
2009,07,23,71.4,0.48
2009,11,25,49.5,0.16
2009,12,25,28.5,0.0
2009,11,02,48.7,0.21
2009,08,24,71.7,0.01
2009,04,30,54.0,0.0
2009,06,01,59.1,0.0
2009,07,30,76.7,0.0
2009,12,12,27.7,0.0
2009,01,30,23.5,0.0
2009,01,01,22.2,0.0
2009,01,08,33.8,0.53
2009,02,13,39.8,0.0
2009,02,27,45.8,0.0
2009,02,28,38.5,0.14
2009,03,03,16.3,0.05
2009,03,06,43.5,0.0
2009,03,12,38.7,0.0
2009,03,19,46.1,0.0
2009,04,02,52.0,0.22
2009,04,04,51.0,0.91
2009,04,11,49.0,0.15
2009,04,13,41.1,0.0
2009,05,19,53.4,0.0
2009,06,07,68.6,0.01
2009,06,14,70.7,0.44
2009,07,31,75.9,0.0
2009,09,26,56.9,0.0
2009,11,06,39.6,0.03
2009,11,27,44.2,0.02
2009,12,01,40.5,0.16
2009,12,03,54.9,1.02
2009,12,11,25.1,0.0
2009,12,28,33.6,0.0
2009,01,23,33.1,0.0
2009,02,12,51.4,0.02
2009,02,15,31.7,0.04
2009,02,24,24.6,0.0
2009,04,17,51.6,0.0
2009,04,22,47.6,0.24
2009,04,25,65.2,0.0
2009,05,05,52.8,0.97
2009,05,21,64.8,0.0
2009,05,31,64.6,0.0
2009,06,15,70.8,0.0
2009,07,06,69.6,0.0
2009,07,25,70.2,0.17
2009,08,10,78.6,0.26
2009,08,26,74.7,0.0
2009,09,04,68.1,0.0
2009,10,10,61.4,0.06
2009,10,11,50.3,0.0
2009,10,20,48.3,0.0
2009,10,21,54.4,0.0
2009,11,10,55.0,0.0
2009,12,29,27.3,0.0
2009,01,18,23.7,0.0
2009,01,19,22.8,0.0
2009,01,25,19.8,0.0
2009,02,11,47.4,0.02
2009,03,10,41.5,0.0
2009,03,22,40.2,0.0
2009,03,23,37.2,0.0
2009,04,05,51.0,0.0
2009,04,07,40.6,0.04
2009,04,08,41.0,0.0
2009,05,11,53.7,0.0
2009,05,22,67.7,0.0
2009,05,28,66.6,0.01
2009,05,29,66.5,0.44
2009,06,16,65.6,0.0
2009,06,27,72.2,0.0
2009,08,14,72.3,0.13
2009,09,17,59.9,0.52
2009,10,01,49.1,0.0
2009,11,15,58.4,0.01
2009,12,05,37.2,0.0
2009,12,18,25.9,0.0
2009,12,20,25.8,0.33
2009,12,27,41.3,0.19
2009,03,02,23.2,0.02
2009,09,11,59.1,0.52
2009,03,07,52.5,0.0
2009,03,14,37.6,0.0
2009,07,17,73.8,0.0
2009,11,26,48.1,0.13
2009,12,19,24.7,0.04
2009,02,05,15.1,0.01
2009,03,11,47.2,0.0
2009,09,18,63.9,0.01
