year,mo,da,temp,prcp
2013,04,08,59.9,0.0
2013,07,21,78.8,0.0
2013,09,15,56.1,0.0
2013,09,18,54.7,0.0
2013,10,09,53.8,0.0
2013,10,27,47.1,0.0
2013,11,14,36.3,0.0
2013,06,04,65.2,0.32
2013,12,19,26.2,0.0
2013,04,29,53.1,0.11
2013,12,10,30.3,0.09
2013,12,23,52.6,0.44
2013,01,28,28.8,0.02
2013,08,20,70.0,0.01
2013,05,29,70.5,0.27
2013,07,02,76.5,0.02
2013,01,06,33.3,0.0
2013,08,09,77.5,0.56
2013,12,08,26.8,0.01
2013,06,27,73.8,0.76
2013,04,30,57.6,0.29
2013,06,07,63.9,1.03
2013,02,08,33.5,0.0
2013,06,18,68.5,0.32
2013,03,17,33.8,0.16
2013,06,24,78.4,0.0
2013,10,12,63.3,2.12
2013,12,14,27.3,0.0
2013,09,20,63.1,0.0
2013,10,03,68.2,0.0
2013,05,08,62.7,0.14
2013,07,03,76.0,0.04
2013,06,13,71.6,0.0
2013,07,19,83.9,0.0
2013,07,04,78.9,0.04
2013,11,07,54.5,0.0
2013,02,09,28.8,0.18
2013,05,23,70.1,0.0
2013,09,22,61.7,0.83
2013,11,16,45.9,0.02
2013,04,20,50.8,1.18
2013,08,22,76.0,0.0
2013,12,11,21.9,0.13
2013,01,08,32.5,0.0
2013,03,28,38.8,0.0
2013,04,23,47.1,0.0
2013,12,20,35.5,0.0
2013,02,26,34.5,0.0
2013,08,27,77.4,0.0
2013,09,02,77.6,0.37
2013,12,27,28.2,0.07
2013,08,10,74.5,0.09
2013,01,04,32.1,0.0
2013,03,08,37.8,0.0
2013,03,29,44.4,0.0
2013,04,05,47.1,0.0
2013,04,21,42.5,0.04
2013,05,02,55.4,0.0
2013,06,16,68.9,0.0
2013,06,23,74.9,0.0
2013,08,16,64.9,0.0
2013,09,05,67.9,0.0
2013,11,28,30.0,0.05
2013,12,12,22.8,0.0
2013,01,01,36.9,0.0
2013,03,14,34.2,0.01
2013,04,28,55.3,0.0
2013,05,13,46.4,0.0
2013,05,27,58.5,0.0
2013,07,15,81.3,0.0
2013,08,23,71.0,0.0
2013,09,06,60.7,0.0
2013,09,17,54.9,0.15
2013,10,26,41.7,0.0
2013,12,16,25.2,0.0
2013,01,02,28.3,0.0
2013,01,21,27.5,0.0
2013,03,15,37.2,0.0
2013,03,24,35.3,0.0
2013,04,07,48.4,0.0
2013,04,22,44.3,0.0
2013,05,26,57.2,0.0
2013,07,17,82.6,0.0
2013,07,20,80.6,0.02
2013,08,05,66.6,0.0
2013,10,28,43.1,0.0
2013,01,03,25.4,0.0
2013,01,19,35.3,0.0
2013,01,27,19.9,0.0
2013,02,01,26.4,0.88
2013,02,21,26.7,0.0
2013,03,30,43.4,0.0
2013,04,02,36.5,0.0
2013,06,12,72.2,0.0
2013,07,16,83.1,0.0
2013,07,18,84.7,0.0
2013,09,04,67.7,0.0
2013,09,26,59.1,0.0
2013,12,21,42.3,0.0
2013,02,24,38.9,0.03
2013,03,16,37.7,0.0
2013,11,27,37.9,1.53
2013,02,11,37.1,0.26
2013,08,08,74.6,0.06
2013,12,04,40.5,0.0
2013,06,08,67.0,0.66
2013,09,12,76.1,0.0
2013,01,31,45.4,2.55
2013,05,24,57.1,0.74
2013,08,02,72.7,0.27
2013,11,26,32.2,0.0
2013,08,12,75.0,0.0
2013,02,27,41.9,0.3
2013,04,19,63.7,0.51
2013,12,01,32.3,0.0
2013,02,19,33.0,0.0
2013,12,07,35.2,1.25
2013,10,16,58.7,0.0
2013,02,05,29.4,0.0
2013,02,02,19.0,0.0
2013,02,12,40.4,0.02
2013,02,28,40.3,0.07
2013,07,22,77.7,0.0
2013,11,20,35.0,0.0
2013,09,14,57.1,0.01
2013,02,04,25.3,0.0
2013,07,29,72.0,0.04
2013,10,15,57.2,0.0
2013,11,22,46.9,0.0
2013,01,10,38.2,0.01
2013,11,03,46.3,0.0
2013,05,14,45.9,0.0
2013,07,27,70.8,0.0
2013,08,24,68.1,0.0
2013,12,03,40.1,0.0
2013,02,17,26.9,0.0
2013,07,09,75.4,0.0
2013,06,21,69.3,0.0
2013,04,26,50.4,0.0
2013,08,04,69.0,0.01
2013,09,25,57.4,0.0
2013,11,02,54.1,0.33
2013,11,11,44.9,0.0
2013,05,01,55.1,0.01
2013,05,03,55.9,0.0
2013,06,09,68.4,0.0
2013,08,11,72.1,0.0
2013,11,12,40.8,0.0
2013,02,20,29.4,0.17
2013,12,25,22.0,0.0
2013,03,23,35.9,0.0
2013,04,25,51.9,0.09
2013,05,25,52.6,0.07
2013,08,03,70.4,0.01
2013,08,17,67.2,0.0
2013,10,23,44.2,0.0
2013,10,29,46.2,0.0
2013,11,04,35.4,0.0
2013,11,10,42.4,0.0
2013,11,21,35.7,0.0
2013,08,26,71.2,0.0
2013,04,03,35.6,0.0
2013,09,13,67.9,0.31
2013,05,17,65.1,0.03
2013,11,24,26.2,0.0
