year,mo,da,temp,prcp
2016,10,11,50.6,0.0
2016,07,28,74.7,0.0
2016,11,29,50.8,0.08
2016,05,22,55.9,0.76
2016,05,04,52.4,0.2
2016,06,05,72.1,0.31
2016,07,03,67.9,0.0
2016,04,22,63.4,0.0
2016,10,16,55.4,0.0
2016,01,11,29.4,0.04
2016,09,22,71.5,0.0
2016,10,29,49.6,0.0
2016,05,01,48.8,0.2
2016,03,08,55.6,0.0
2016,04,26,64.6,0.0
2016,12,01,50.1,0.82
2016,12,27,51.6,0.0
2016,10,25,48.2,0.0
2016,05,25,69.4,0.0
2016,10,18,68.4,0.0
2016,01,09,40.4,0.0
2016,06,16,65.8,0.41
2016,11,11,50.1,0.0
2016,07,21,73.5,0.0
2016,04,16,51.8,0.0
2016,01,16,40.9,0.58
2016,08,04,71.2,0.0
2016,06,17,71.4,0.65
2016,09,17,68.9,0.0
2016,07,02,70.4,0.0
2016,11,23,35.9,0.0
2016,12,26,34.7,0.0
2016,04,05,33.4,0.11
2016,07,24,77.4,0.0
2016,08,15,77.0,0.06
2016,11,19,48.0,0.0
2016,09,09,84.1,0.0
2016,12,16,17.0,0.0
2016,09,05,70.9,0.0
2016,02,28,44.4,0.0
2016,12,04,42.7,0.0
2016,06,28,73.3,0.13
2016,11,10,47.8,0.18
2016,05,27,77.5,0.0
2016,01,28,23.4,0.0
2016,02,08,35.6,0.0
2016,03,17,48.7,0.0
2016,10,06,59.7,0.0
2016,04,13,43.5,0.02
2016,02,19,25.4,0.0
2016,06,13,67.3,0.0
2016,05,12,60.0,0.0
2016,10,12,53.6,0.0
2016,12,05,41.2,0.2
2016,01,06,22.0,0.0
2016,04,01,67.3,0.0
2016,01,04,29.4,0.0
2016,09,16,65.0,0.0
2016,08,17,78.0,0.06
2016,10,28,50.4,0.3
2016,06,21,78.9,0.0
2016,11,28,37.6,0.0
2016,06,06,73.5,0.0
2016,09,01,74.2,0.31
2016,09,24,68.1,0.0
2016,04,04,41.5,0.0
2016,06,15,65.9,0.0
2016,05,07,52.7,0.79
2016,08,18,76.6,0.28
2016,05,29,75.1,0.0
2016,07,05,74.6,0.66
2016,05,15,49.4,0.09
2016,08,19,76.1,0.0
2016,01,01,36.9,0.0
2016,10,14,52.5,0.01
2016,01,18,21.4,0.0
2016,01,31,32.3,0.0
2016,05,31,74.4,0.27
2016,03,10,65.5,0.0
2016,11,30,54.1,0.89
2016,04,17,53.9,0.0
2016,11,27,40.8,0.0
2016,12,30,35.4,0.09
2016,03,07,42.8,0.0
2016,08,30,75.1,0.0
2016,09,10,82.1,0.02
2016,10,13,56.3,0.0
2016,05,02,53.7,0.14
2016,10,26,41.0,0.0
2016,06,07,73.0,0.0
2016,08,12,81.8,0.0
2016,07,06,79.2,0.33
2016,02,03,39.8,0.05
2016,04,19,61.1,0.0
2016,03,26,42.9,0.09
2016,02,18,29.3,0.0
2016,08,05,70.5,0.0
2016,08,08,72.5,0.0
2016,05,30,72.8,0.91
2016,03,24,54.8,0.0
2016,10,27,46.8,0.04
2016,02,01,39.0,0.0
2016,08,28,76.7,0.0
2016,08,10,79.0,0.0
2016,09,29,60.6,0.52
2016,04,09,34.4,0.05
2016,05,03,57.0,2.13
2016,01,21,26.2,0.0
2016,05,24,66.9,0.0
2016,09,15,69.5,0.0
2016,06,01,75.7,0.0
2016,05,11,55.3,0.02
2016,12,21,29.4,0.0
2016,03,12,47.8,0.0
2016,02,29,49.2,0.0
2016,07,26,77.2,0.28
2016,06,10,64.6,0.0
2016,08,07,74.4,0.0
2016,09,11,79.0,0.0
2016,01,29,29.0,0.0
2016,12,25,41.2,0.12
2016,03,05,31.9,0.0
2016,09,02,69.5,0.01
2016,01,07,28.0,0.0
2016,02,11,19.6,0.0
2016,05,10,52.2,0.0
2016,06,29,71.0,0.1
2016,12,19,28.7,0.2
2016,04,28,48.9,0.0
2016,10,01,59.0,0.91
2016,08,01,75.1,0.0
2016,04,10,35.6,0.29
2016,07,15,80.6,0.0
2016,11,08,46.2,0.0
2016,12,29,34.9,0.08
2016,07,18,77.8,0.0
2016,09,08,81.7,0.06
2016,10,19,72.3,0.0
2016,06,09,61.6,0.52
2016,08,20,75.0,0.0
2016,03,04,31.7,0.01
2016,04,27,53.2,0.26
2016,03,06,37.0,0.0
2016,10,15,50.5,0.0
2016,06,24,72.2,1.32
2016,06,03,70.8,0.33
2016,12,17,28.5,0.23
2016,03,19,39.0,0.0
2016,04,23,60.2,0.12
2016,02,17,35.5,0.6
2016,12,15,23.6,0.0
2016,07,27,80.6,0.0
2016,10,09,60.6,0.0
2016,02,06,30.6,0.0
2016,10,23,52.8,0.01
2016,05,14,58.6,0.28
2016,11,16,45.9,0.0
2016,06,22,74.2,0.01
2016,09,23,71.5,0.0
2016,10,04,59.5,0.0
2016,10,02,62.1,0.1
2016,01,26,29.9,0.0
2016,01,15,35.6,0.0
2016,01,30,26.8,0.0
2016,11,02,55.0,0.0
2016,08,22,67.6,0.84
2016,11,26,43.5,0.0
2016,05,09,55.5,0.0
2016,06,18,70.9,0.0
2016,05,23,61.8,0.02
2016,07,08,78.0,0.0
2016,03,28,49.7,0.45
2016,08,14,82.4,0.0
2016,07,19,75.6,0.24
2016,01,05,18.0,0.0
2016,05,08,57.9,0.01
2016,08,27,77.9,0.0
2016,07,30,73.3,0.48
2016,02,13,15.4,0.0
2016,11,07,45.5,0.0
2016,03,22,41.2,0.0
2016,06,25,71.8,0.13
2016,12,18,42.7,0.24
2016,01,10,50.0,0.94
2016,02,04,44.1,1.1
2016,05,20,59.7,0.01
2016,10,10,54.4,0.0
2016,10,17,65.0,0.0
2016,11,01,44.8,0.0
2016,02,10,29.1,0.32
2016,03,11,61.6,0.0
2016,12,23,36.1,0.0
2016,02,27,31.2,0.0
2016,02,02,35.0,0.05
2016,09,13,70.4,0.0
2016,04,12,55.5,0.18
2016,06,02,71.5,0.0
2016,04,06,36.4,0.0
2016,11,12,40.1,0.0
2016,11,17,49.5,0.0
2016,02,22,40.5,0.08
2016,01,23,22.4,0.24
2016,09,20,72.4,0.02
2016,06,20,76.2,0.0
2016,06,14,68.3,0.0
2016,12,10,28.9,0.0
2016,03,18,48.9,0.01
2016,12,24,38.5,0.23
2016,12,07,40.6,0.12
2016,10,05,60.6,0.0
2016,01,02,33.8,0.0
2016,12,08,35.8,0.0
2016,03,01,44.8,0.02
2016,10,31,51.2,0.29
2016,03,14,46.1,0.71
2016,11,24,41.4,0.0
2016,04,08,42.9,1.03
2016,06,30,70.8,0.0
2016,06,12,80.4,0.0
2016,11,03,58.5,0.0
2016,03,27,46.7,0.0
2016,03,16,50.3,0.02
2016,09,06,75.8,0.0
2016,12,12,37.4,0.47
2016,03,25,59.3,0.0
2016,02,24,42.1,0.23
2016,06,04,73.2,0.03
2016,09,18,74.3,0.0
2016,08,26,80.4,0.01
2016,07,29,76.6,0.57
2016,03,31,57.1,0.0
2016,06,11,71.5,0.0
2016,07,25,81.3,0.06
2016,07,09,77.1,0.19
2016,05,05,50.9,0.07
2016,12,06,35.8,0.46
2016,06,23,71.6,0.01
2016,01,03,32.3,0.0
2016,12,31,34.3,0.0
2016,04,14,46.3,0.0
2016,07,17,76.8,0.0
2016,04,18,61.6,0.0
2016,05,19,59.9,0.02
2016,12,02,41.5,0.07
2016,04,21,55.0,0.0
2016,02,05,36.5,0.04
2016,12,09,30.7,0.0
2016,11,25,45.6,0.0
2016,11,06,51.9,0.0
2016,07,22,78.3,0.0
2016,09,26,57.9,0.0
2016,07,20,73.7,0.0
2016,10,22,52.7,0.41
2016,05,06,52.2,0.03
2016,10,08,62.1,0.0
2016,05,28,77.1,0.0
2016,05,16,48.6,0.0
2016,07,12,73.5,0.0
2016,01,27,36.4,0.02
2016,09,03,69.8,0.0
2016,01,24,21.9,0.2
2016,11,09,50.4,0.08
2016,07,13,74.6,0.0
2016,02,14,9.5,0.0
2016,05,18,54.2,0.08
2016,10,24,55.3,0.0
2016,08,25,74.0,0.0
2016,07,11,71.7,0.0
2016,12,03,43.8,0.0
2016,10,07,62.1,0.0
2016,11,04,53.6,0.03
2016,11,21,37.9,0.0
2016,07,31,75.1,1.29
2016,01,25,20.7,0.0
2016,05,26,71.9,0.0
2016,09,04,69.2,0.0
2016,09,19,73.8,0.48
2016,03,29,48.3,0.07
2016,11,18,48.1,0.0
2016,12,13,35.0,0.0
2016,01,14,30.0,0.0
2016,07,04,67.6,0.0
2016,11,05,48.0,0.0
2016,02,15,16.3,0.0
2016,03,03,28.6,0.0
2016,06,08,61.0,0.0
2016,03,30,42.4,0.0
2016,04,07,50.5,0.0
2016,08,24,71.7,0.0
2016,02,21,43.8,0.0
2016,07,07,79.9,0.0
2016,01,12,27.2,0.0
2016,09,21,72.1,0.0
2016,04,30,49.7,0.01
2016,05,13,63.7,0.0
2016,03,20,37.4,0.0
